FL_NUMBER,DEP_DELAY,TAXI_OUT,TAXI_IN,CRS_ELAPSED_TIME,FLIGHT_STATUS,CRS_DEP_TIME_MINUTES,CRS_DEP_TIME_MINUTES_SIN,CRS_DEP_TIME_MINUTES_COS,CRS_ARR_TIME_MINUTES,CRS_ARR_TIME_MINUTES_SIN,CRS_ARR_TIME_MINUTES_COS,ARR_TIME_MINUTES,DAY_OF_WEEK,IS_WEEKEND,ORIGIN_CITY_STATE_WOE,DEST_CITY_STATE_WOE,DEST_CITY_CITY_WOE,AIRLINE_WOE,ORIGIN_CITY_CITY_WOE
4565,-4.0,38.0,5.0,111.0,0,1089,-0.9992290362407229,0.039259815759068645,1200,-0.8660254037844386,0.5000000000000001,1196.0,3,0,0.039010887482324307,0.11056871433123651,0.23944739002131968,-0.16618428758835427,0.06713746864161167
4229,3.0,13.0,12.0,104.0,0,1106,-0.9935718556765876,0.11320321376790658,1270,-0.6755902076156605,0.7372773368101239,1268.0,1,0,0.1923006115956176,-0.021386604476556544,-0.027853400870226166,-0.03084293971859223,-0.12615311952291705
398,2.0,18.0,7.0,220.0,0,420,0.9659258262890683,-0.25881904510252085,760,-0.17364817766693047,-0.984807753012208,757.0,1,0,-0.5395610811450179,-0.1905530501259997,-0.20435386683039175,-0.20280170947700016,-0.5008465689643276
4108,-5.0,23.0,2.0,87.0,0,725,-0.021814885034560975,-0.9997620270799091,872,-0.6156614753256578,-0.7880107536067222,863.0,5,1,0.21467290935015063,0.09132469425561546,0.0,-0.03084293971859223,0.21572088580371615
5873,-4.0,10.0,4.0,97.0,0,1159,-0.9411760152563707,0.3379167180033267,1256,-0.7193398003386517,0.6946583704589966,1234.0,6,1,-0.16695165335741508,-0.0757038257481345,0.2435939059831683,-0.2703846368424381,-0.1963573781961654
1028,-4.0,8.0,4.0,75.0,0,560,0.6427876096865395,-0.7660444431189779,635,0.36243803828370175,-0.9320078692827984,628.0,2,0,0.07897192628861444,-0.1625207636937918,-0.13620345537641848,0.20487939380247772,0.07897192628861444
62,-6.0,10.0,6.0,325.0,0,985,-0.9153114791194471,-0.40274668985873735,1430,-0.043619387365335306,0.9990482215818578,1413.0,5,1,-0.2651242354432577,-0.0757038257481345,-0.07658896150679595,-0.14862597537497554,-0.318525012170373
1275,-4.0,8.0,5.0,103.0,0,910,-0.7372773368101239,-0.6755902076156604,953,-0.8503522249955627,-0.5262139236518698,945.0,3,0,-0.5395610811450179,-0.0757038257481345,-0.22969379846375723,-0.20280170947700016,-0.5008465689643276
4630,-9.0,16.0,19.0,145.0,0,660,0.258819045102521,-0.9659258262890682,865,-0.5913096483635824,-0.8064446042674825,857.0,3,0,-0.3830635333079441,-0.1625207636937918,-0.13620345537641848,-0.7302206700291735,-0.09538146085616321
4546,-7.0,15.0,18.0,84.0,0,1341,-0.4186597375374281,0.9081431738250813,1425,-0.06540312923014367,0.9978589232386035,1425.0,2,0,0.039010887482324307,-0.08571954994442633,-0.08571954994442633,-0.16618428758835427,0.09260125137252971
2065,1.0,22.0,16.0,160.0,0,952,-0.848048096156426,-0.529919264233205,1172,-0.9205048534524405,0.3907311284892735,1176.0,4,0,-0.5395610811450179,-0.021386604476556544,-0.027853400870226166,-0.012039812755495889,-0.5008465689643276
480,-2.0,16.0,3.0,187.0,0,1192,-0.8829475928589271,0.4694715627858904,1439,-0.004363309284747432,0.9999904807207345,1405.0,4,0,0.012385794832227947,0.08195255442675234,-0.06114828921392097,-0.012039812755495889,0.09877455358479412
1102,-5.0,11.0,12.0,104.0,0,365,0.9997620270799091,-0.021814885034561256,469,0.8890171414857366,-0.45787391511695646,454.0,0,0,0.1687701141854236,-0.021386604476556544,-0.027853400870226166,-0.012039812755495889,0.1572092917843476
2503,-1.0,18.0,8.0,191.0,0,940,-0.8191520442889916,-0.5735764363510464,1131,-0.9753423205085129,0.2206974350215004,1112.0,4,0,-0.16695165335741508,-0.17060488209375071,-0.25398649103280185,-0.20280170947700016,-0.08641279087340285
1108,12.0,48.0,3.0,145.0,1,690,0.13052619222005157,-0.9914448613738104,775,-0.23768589232617313,-0.9713420698132614,808.0,5,1,0.28234689228040155,-0.0757038257481345,0.08911637536038683,0.11176174911160532,0.31164736922818387
873,46.0,17.0,5.0,247.0,1,1375,-0.27982901403099325,0.9600498543859284,362,0.9999619230641713,-0.008726535498373775,400.0,2,0,0.012385794832227947,-0.03373729774495672,-0.1695932482189065,-0.012039812755495889,0.09877455358479412
2044,8.0,17.0,7.0,82.0,0,1199,-0.8681988144891425,0.49621650367520775,1281,-0.6394390019805852,0.7688418320734591,1277.0,0,0,0.1342690640234327,-0.1905530501259997,-0.20435386683039175,-0.20280170947700016,0.38467250424307387
379,6.0,21.0,4.0,110.0,0,950,-0.8433914458128855,-0.5372996083468242,1060,-0.9961946980917455,-0.08715574274765825,1064.0,1,0,-0.030842939718592116,-0.021386604476556544,0.2751882714013856,0.12302922736490786,-0.09056217442021428
850,-5.0,7.0,6.0,235.0,0,670,0.21643961393810318,-0.9762960071199333,785,-0.27982901403099203,-0.9600498543859287,764.0,0,0,-0.41795890915855977,-0.04426596005073269,-0.057354065266924104,0.12302922736490786,-0.18499361954585053
1577,19.0,29.0,5.0,189.0,1,1098,-0.9969173337331281,0.07845909572784432,1287,-0.6190939493098343,0.7853169308807446,1303.0,3,0,0.1342690640234327,-0.35976797070442196,-0.4504926828187129,-0.20280170947700016,0.09320970895138686
1584,-9.0,13.0,11.0,167.0,0,660,0.258819045102521,-0.9659258262890682,947,-0.8362861558477592,-0.5482932295199142,916.0,5,1,0.11393154448011089,-0.021386604476556544,-0.027853400870226166,-0.012039812755495889,0.20949301213599042
1339,21.0,16.0,10.0,135.0,0,925,-0.7798844830928819,-0.625923472184059,1060,-0.9961946980917455,-0.08715574274765825,1069.0,4,0,-0.2276425156931999,0.11056871433123651,0.23944739002131968,0.12302922736490786,-0.26434362913274895
872,0.0,10.0,3.0,130.0,0,745,-0.10886687485196476,-0.9940563382223196,875,-0.6259234721840587,-0.779884483092882,857.0,3,0,-0.05064556701477175,0.31694305680289425,0.6912917777146056,0.12302922736490786,-0.07963310388802423
3636,73.0,20.0,8.0,103.0,1,927,-0.7853169308807447,-0.6190939493098343,1030,-0.9762960071199334,-0.21643961393810282,1085.0,4,0,0.21467290935015063,-0.4195009295103752,-0.3492966708371267,-0.2703846368424381,0.21572088580371615
2153,0.0,10.0,5.0,156.0,0,390,0.9914448613738105,-0.13052619222005138,546,0.6883545756937539,-0.7253743710122876,535.0,3,0,0.1342690640234327,0.11056871433123651,0.05253866922045917,0.7737438025755615,0.2793119885852474
1616,5.0,54.0,9.0,138.0,1,678,0.18223552549214772,-0.9832549075639545,756,-0.15643446504023073,-0.9876883405951378,801.0,6,1,0.28234689228040155,-0.0757038257481345,-0.07658896150679595,0.11176174911160532,0.31164736922818387
1866,0.0,31.0,6.0,181.0,0,415,0.9713420698132614,-0.237685892326173,536,0.7193398003386514,-0.694658370458997,524.0,1,0,-0.27446502237634257,-0.4331283949093767,-0.4092793754388371,-0.20280170947700016,-0.18990763434827948
2139,39.0,27.0,9.0,96.0,1,570,0.6087614290087204,-0.7933533402912353,666,0.23344536385590553,-0.9723699203976766,703.0,3,0,-0.34929667083712684,-0.1625207636937918,-0.13620345537641848,-0.012039812755495889,-0.34929667083712684
1653,1.0,31.0,4.0,115.0,0,715,0.021814885034560774,-0.9997620270799091,830,-0.46174861323503374,-0.8870108331782218,834.0,4,0,0.28234689228040155,-0.02691366157870257,-0.1042704082734093,0.12302922736490786,0.1923006115956176
63,57.0,20.0,4.0,148.0,1,680,0.17364817766693028,-0.984807753012208,768,-0.20791169081775907,-0.9781476007338057,820.0,4,0,-0.007312442308397945,0.3948248757070917,0.8854477921555629,0.020450354668958406,0.05712583322736502
5338,-7.0,18.0,5.0,92.0,0,1246,-0.7489557207890021,0.6626200482157375,1338,-0.4305110968082952,0.9025852843498605,1323.0,3,0,-0.16695165335741508,-0.0757038257481345,0.41544416290982744,-0.2703846368424381,0.01461943435816533
1643,-1.0,21.0,9.0,140.0,1,1180,-0.9063077870366499,0.4226182617406996,1380,-0.2588190451025207,0.9659258262890683,1411.0,3,0,0.21467290935015063,0.11056871433123651,0.23944739002131968,-0.20280170947700016,0.21572088580371615
4872,17.0,10.0,4.0,85.0,0,525,0.7518398074789774,-0.6593458151000688,610,0.4617486132350339,-0.8870108331782217,616.0,6,1,0.11393154448011089,0.5345868180822504,0.1923006115956176,0.12302922736490786,0.20949301213599042
493,6.0,11.0,3.0,95.0,0,575,0.5913096483635826,-0.8064446042674824,670,0.21643961393810318,-0.9762960071199333,665.0,3,0,0.06800289491804055,0.03814993176835938,-0.10780398085472047,0.12302922736490786,0.07936020041502226
2153,55.0,11.0,3.0,159.0,1,1260,-0.7071067811865477,0.7071067811865474,39,0.16934950384902459,0.9855560590580777,78.0,1,0,-0.5395610811450179,-0.021386604476556544,0.34183234556658143,-0.20280170947700016,-0.5008465689643276
2198,-2.0,41.0,9.0,191.0,0,1155,-0.9469301294951057,0.3214394653031615,1286,-0.6225146366376196,0.7826081568524138,1299.0,2,0,0.1342690640234327,-0.021386604476556544,-0.027853400870226166,-0.012039812755495889,0.26640858374933957
183,197.0,12.0,12.0,113.0,1,1326,-0.47715876025960874,0.8788171126619652,1379,-0.26303121445797534,0.9647873238288128,125.0,0,0,0.26640858374933957,-0.04426596005073269,-0.057354065266924104,0.41544416290982744,0.1514786170753626
2539,-11.0,14.0,9.0,217.0,0,867,-0.598324600570659,-0.8012538126910607,1084,-0.9998476951563913,0.01745240643728313,1072.0,3,0,-0.030842939718592,0.31694305680289425,0.6912917777146056,0.41544416290982744,-0.7567799431015282
9,39.0,8.0,5.0,102.0,1,1373,-0.28819626813409,0.9575713608048142,1415,-0.10886687485196514,0.9940563382223195,11.0,3,0,-0.059013816685288524,0.5345868180822504,0.589983579261727,0.7737438025755615,0.2286682557664924
509,9.0,18.0,4.0,80.0,0,1235,-0.7798844830928816,0.6259234721840593,1315,-0.5187732581605222,0.8549118706729462,1320.0,1,0,0.07897192628861444,-0.030842939718592116,0.28582666960644104,0.12302922736490786,0.07897192628861444
239,-4.0,19.0,3.0,65.0,0,900,-0.7071067811865475,-0.7071067811865477,965,-0.8767267557075077,-0.4809887689193877,958.0,6,1,0.11393154448011089,-0.0757038257481345,-0.030842939718592116,0.12302922736490786,0.20949301213599042
3425,-4.0,11.0,4.0,108.0,0,1225,-0.8064446042674829,0.591309648363582,1333,-0.4500984410374347,0.8929789434111371,1302.0,3,0,0.1251613087579892,0.08195255442675234,0.6623042408413532,-0.03084293971859223,0.1410073172080673
4131,-1.0,8.0,3.0,175.0,0,430,0.9537169507482269,-0.30070579950427295,545,0.6915130557822695,-0.7223639620597555,535.0,3,0,0.1342690640234327,-0.021386604476556544,-0.08825384693193111,0.12302922736490786,0.09320970895138686
2422,-7.0,12.0,8.0,51.0,0,640,0.3420201433256689,-0.9396926207859083,691,0.12619896913583,-0.992004949679715,681.0,3,0,0.06800289491804055,-0.1905530501259997,-0.20435386683039175,-0.20280170947700016,-0.12615311952291705
2649,0.0,17.0,7.0,177.0,0,536,0.7193398003386514,-0.694658370458997,593,0.5262139236518698,-0.8503522249955627,577.0,3,0,0.1251613087579892,0.5345868180822504,0.589983579261727,-0.012039812755495889,0.1410073172080673
2180,1.0,16.0,53.0,140.0,1,1175,-0.9153114791194472,0.402746689858737,1255,-0.7223639620597561,0.691513055782269,1292.0,4,0,-0.2276425156931999,-0.021386604476556544,0.2751882714013856,0.12302922736490786,-0.26434362913274895
5591,126.0,33.0,5.0,68.0,1,915,-0.7518398074789773,-0.6593458151000691,983,-0.9117620435770887,-0.4107188526134769,1119.0,0,0,-0.2276425156931999,0.005089069507471228,1.5785949727155082,-0.16618428758835427,-0.26434362913274895
1150,-11.0,8.0,4.0,103.0,0,908,-0.7313537016191701,-0.6819983600624989,1071,-0.9992290362407229,-0.03925981575906901,1049.0,3,0,0.1342690640234327,0.5489755555343501,0.7800872764977367,0.20487939380247772,0.1923006115956176
5930,-6.0,11.0,6.0,54.0,0,405,0.9807852804032305,-0.19509032201612797,459,0.9081431738250815,-0.4186597375374278,445.0,0,0,0.012385794832227947,-0.02691366157870257,-0.1042704082734093,0.31008364725200116,-1.5568992432136415
1811,16.0,12.0,4.0,105.0,0,990,-0.9238795325112868,-0.3826834323650895,1095,-0.9978589232386036,0.06540312923014237,1095.0,4,0,0.039010887482324307,0.31694305680289425,0.6912917777146056,-0.012039812755495889,0.09260125137252971
753,-11.0,10.0,23.0,86.0,0,455,0.9153114791194472,-0.40274668985873713,541,0.7040147244559682,-0.7101853756232854,536.0,1,0,-0.16695165335741508,-0.0757038257481345,0.2435939059831683,0.11176174911160532,-0.1963573781961654
454,9.0,16.0,8.0,168.0,0,1070,-0.9990482215818578,-0.04361938736533613,1178,-0.9099612708765432,0.4146932426562389,1189.0,1,0,0.47998268404739863,0.31694305680289425,0.338152488608181,0.4313749849820219,0.41544416290982744
3720,-3.0,42.0,8.0,100.0,0,510,0.7933533402912352,-0.6087614290087207,610,0.4617486132350339,-0.8870108331782217,611.0,1,0,-0.34929667083712684,-0.030842939718592116,0.28582666960644104,-0.03084293971859223,-0.34929667083712684
702,-5.0,12.0,4.0,65.0,0,1250,-0.7372773368101242,0.6755902076156601,1315,-0.5187732581605222,0.8549118706729462,1315.0,0,0,-0.16695165335741508,-0.0757038257481345,0.25683913273318887,0.12302922736490786,0.09320970895138686
2504,-4.0,10.0,16.0,160.0,0,555,0.6593458151000686,-0.7518398074789776,775,-0.23768589232617313,-0.9713420698132614,763.0,0,0,-0.5395610811450179,-0.021386604476556544,-0.027853400870226166,-0.012039812755495889,-0.5008465689643276
524,1.0,25.0,12.0,289.0,0,600,0.49999999999999994,-0.8660254037844387,1009,-0.9523957996432783,-0.3048642990280112,1009.0,0,0,-0.5395610811450179,0.11056871433123651,0.23944739002131968,-0.20280170947700016,-0.5008465689643276
2308,-4.0,10.0,14.0,118.0,0,345,0.9978589232386035,0.06540312923014305,523,0.7575649843840495,-0.6527597524627226,507.0,1,0,0.1251613087579892,-0.1905530501259997,-0.20435386683039175,-0.20280170947700016,0.1426290017983799
6125,-1.0,10.0,7.0,95.0,0,885,-0.6593458151000688,-0.7518398074789775,980,-0.9063077870366497,-0.42261826174069994,970.0,2,0,0.37462216838957235,-0.08571954994442633,-0.08571954994442633,0.31008364725200116,0.37462216838957235
2438,9.0,14.0,5.0,108.0,0,1069,-0.9988483864849507,-0.0479781285213447,1177,-0.9117620435770886,0.4107188526134774,1190.0,6,1,-0.007312442308397945,-0.0757038257481345,-0.030842939718592116,-0.4528373497779672,0.05712583322736502
2790,-4.0,13.0,8.0,127.0,0,828,-0.45399049973954625,-0.8910065241883681,955,-0.8549118706729466,-0.5187732581605214,937.0,0,0,-0.16695165335741508,-0.02691366157870257,-0.1042704082734093,0.41544416290982744,0.01461943435816533
387,-7.0,10.0,15.0,145.0,0,810,-0.3826834323650892,-0.923879532511287,895,-0.6915130557822693,-0.7223639620597556,882.0,2,0,0.7031262353616082,0.18726281756566054,0.20288272092615472,0.11176174911160532,0.7031262353616082
780,0.0,16.0,9.0,103.0,0,430,0.9537169507482269,-0.30070579950427295,533,0.7283709698824006,-0.6851829903263589,522.0,3,0,0.017684101176068362,-0.35976797070442196,-0.4504926828187129,-0.20280170947700016,0.18400180878092257
2596,-8.0,13.0,11.0,165.0,0,832,-0.46947156278589086,-0.8829475928589269,1057,-0.9949685182509117,-0.10018806161207644,1045.0,3,0,0.25683913273318887,-0.021386604476556544,-0.027853400870226166,-0.012039812755495889,1.0189791847800855
4815,-7.0,9.0,30.0,165.0,0,932,-0.7986355100472928,-0.6018150231520483,1157,-0.9440890203927844,0.32969064526278663,1145.0,6,1,-0.27446502237634257,0.11056871433123651,0.23944739002131968,-0.16618428758835427,-0.18990763434827948
4020,-8.0,18.0,8.0,139.0,0,1035,-0.9807852804032303,-0.19509032201612866,1114,-0.9890158633619168,0.14780941112961096,1108.0,2,0,-0.2276425156931999,-0.021386604476556544,-0.08825384693193111,-0.12615311952291705,-0.26434362913274895
1628,-2.0,14.0,4.0,103.0,0,500,0.819152044288992,-0.5735764363510458,603,0.48862124149695485,-0.8724960070727972,592.0,4,0,-0.8062282185155095,-0.1905530501259997,-0.20435386683039175,-0.20280170947700016,-0.4690978706497474
363,-5.0,8.0,3.0,150.0,0,625,0.4027466898587373,-0.9153114791194471,715,0.021814885034560774,-0.9997620270799091,700.0,1,0,0.1923006115956176,-0.0757038257481345,-0.030842939718592116,0.12302922736490786,-0.12615311952291705
1447,-5.0,38.0,8.0,149.0,1,360,1.0,6.123233995736766e-17,449,0.9255405040175664,-0.37864861735243294,466.0,0,0,0.28234689228040155,-0.0757038257481345,-0.07658896150679595,-0.20280170947700016,0.31164736922818387
308,-4.0,12.0,6.0,312.0,0,465,0.8968727415326884,-0.44228869021900113,957,-0.8594064115014528,-0.5112930860770518,928.0,3,0,-0.16695165335741508,0.11056871433123651,0.23944739002131968,-0.20280170947700016,-0.2615255682059677
360,-7.0,15.0,9.0,179.0,0,850,-0.5372996083468236,-0.8433914458128858,909,-0.7343225094356856,-0.6788007455329417,889.0,5,1,0.1251613087579892,0.5345868180822504,0.589983579261727,0.20487939380247772,0.1410073172080673
1666,-9.0,13.0,8.0,174.0,0,825,-0.44228869021900147,-0.8968727415326883,999,-0.938191335922484,-0.34611705707749335,985.0,3,0,0.1342690640234327,0.3630613459884964,0.4334626684125058,0.20487939380247772,-0.23669499392274088
5800,8.0,15.0,8.0,135.0,0,420,0.9659258262890683,-0.25881904510252085,555,0.6593458151000686,-0.7518398074789776,548.0,0,0,0.07897192628861444,-0.1905530501259997,-0.20435386683039175,0.12302922736490786,0.07897192628861444
840,1.0,14.0,8.0,117.0,0,820,-0.4226182617406993,-0.90630778703665,937,-0.8115739819650121,-0.5842496656374347,925.0,5,1,-0.2276425156931999,-0.35976797070442196,-0.4504926828187129,-0.20280170947700016,-0.26434362913274895
2256,-11.0,7.0,4.0,95.0,0,580,0.5735764363510464,-0.8191520442889916,615,0.4422886902190013,-0.8968727415326883,589.0,6,1,0.098187320025139,0.08195255442675234,-0.06114828921392097,0.12302922736490786,-0.955101841241924
246,-1.0,17.0,16.0,192.0,0,960,-0.8660254037844384,-0.5000000000000004,1152,-0.9510565162951536,0.30901699437494723,1146.0,6,1,0.1342690640234327,-0.1625207636937918,-0.13620345537641848,0.20487939380247772,0.20457070418743212
333,-2.0,10.0,7.0,269.0,0,690,0.13052619222005157,-0.9914448613738104,779,-0.25460194820552745,-0.9670459389139432,770.0,2,0,0.017684101176068362,0.5345868180822504,0.589983579261727,0.20487939380247772,-0.08641279087340285
2070,146.0,21.0,4.0,57.0,1,1102,-0.9953961983671789,0.09584575252022316,1159,-0.9411760152563707,0.3379167180033267,1305.0,6,1,0.039010887482324307,0.005089069507471228,-0.005525131734302201,-0.012039812755495889,0.09260125137252971
1124,64.0,10.0,4.0,130.0,1,1265,-0.6915130557822692,0.7223639620597557,15,0.06540312923014306,0.9978589232386035,76.0,0,0,0.1251613087579892,0.31694305680289425,0.6912917777146056,0.12302922736490786,0.47998268404739863
3292,-5.0,12.0,7.0,150.0,0,786,-0.28401534470392237,-0.9588197348681932,876,-0.6293203910498376,-0.7771459614569708,861.0,4,0,0.098187320025139,-0.021386604476556544,-0.027853400870226166,-0.7302206700291735,0.3149029336879501
5293,-4.0,9.0,4.0,41.0,0,945,-0.8314696123025448,-0.555570233019603,986,-0.9170600743851243,-0.39874906892524575,973.0,0,0,-0.16089606796678985,-0.35976797070442196,-0.2131644965125468,-0.7302206700291735,-0.3205230148330461
1599,2.0,13.0,4.0,102.0,0,653,0.28819626813408905,-0.9575713608048145,755,-0.15212338618991642,-0.9883615104677608,748.0,0,0,-0.2276425156931999,0.09132469425561546,0.03814993176835938,-0.20280170947700016,-0.26434362913274895
538,-14.0,8.0,7.0,131.0,0,1074,-0.9996573249755573,-0.026176948307873482,1265,-0.6915130557822692,0.7223639620597557,1251.0,4,0,0.012385794832227947,1.0395984719828213,-0.2131644965125468,0.7737438025755615,0.09877455358479412
1752,-5.0,9.0,4.0,90.0,0,635,0.36243803828370175,-0.9320078692827984,725,-0.021814885034560975,-0.9997620270799091,696.0,0,0,-0.16695165335741508,-0.0757038257481345,-0.07658896150679595,0.12302922736490786,0.01461943435816533
3952,-8.0,18.0,6.0,65.0,0,305,0.9713420698132614,0.2376858923261731,370,0.9990482215818578,-0.04361938736533589,350.0,1,0,-0.27446502237634257,-0.4195009295103752,-0.3492966708371267,-0.2703846368424381,-0.030842939718592116
1748,-1.0,13.0,7.0,410.0,0,1250,-0.7372773368101242,0.6755902076156601,460,0.90630778703665,-0.42261826174069933,434.0,4,0,0.21031911709829593,0.3630613459884964,0.4334626684125058,0.11176174911160532,0.3464512914228759
2291,26.0,28.0,5.0,134.0,1,1185,-0.8968727415326885,0.442288690219001,1379,-0.26303121445797534,0.9647873238288128,1406.0,5,1,0.1251613087579892,0.31694305680289425,0.16931109337091893,0.11176174911160532,0.1426290017983799
6065,-5.0,46.0,7.0,79.0,0,840,-0.5000000000000001,-0.8660254037844386,919,-0.7632324697825289,-0.6461239796429639,929.0,2,0,0.009979054801662968,0.11056871433123651,0.23944739002131968,-0.16618428758835427,0.018637117544777607
1284,-6.0,13.0,7.0,157.0,0,1107,-0.9930684569549263,0.11753739745783724,1264,-0.6946583704589976,0.7193398003386509,1252.0,4,0,0.1342690640234327,0.11056871433123651,0.23944739002131968,0.4313749849820219,0.20457070418743212
1216,-2.0,22.0,2.0,235.0,0,1130,-0.9762960071199335,0.21643961393810246,1245,-0.7518398074789778,0.6593458151000684,1246.0,0,0,0.21467290935015063,0.5345868180822504,0.589983579261727,0.12302922736490786,0.21572088580371615
2215,-5.0,15.0,8.0,175.0,0,857,-0.5628049276950682,-0.8265897491271889,1032,-0.9781476007338056,-0.2079116908177598,1017.0,3,0,0.1342690640234327,0.3630613459884964,0.4334626684125058,0.11176174911160532,1.3779242772533573
3559,-4.0,27.0,9.0,165.0,0,1020,-0.9659258262890683,-0.25881904510252063,1125,-0.9807852804032304,0.1950903220161283,1127.0,6,1,0.1342690640234327,0.18726281756566054,0.20288272092615472,-0.16618428758835427,0.38467250424307387
2144,-3.0,26.0,3.0,83.0,0,900,-0.7071067811865475,-0.7071067811865477,983,-0.9117620435770887,-0.4107188526134769,973.0,6,1,0.17909037985881124,-0.08571954994442633,-0.08571954994442633,-0.012039812755495889,0.14974099717682163
969,2.0,23.0,10.0,365.0,0,1130,-0.9762960071199335,0.21643961393810246,1315,-0.5187732581605222,0.8549118706729462,1295.0,4,0,0.07897192628861444,-0.0757038257481345,0.2435939059831683,0.020450354668958406,0.07897192628861444
2401,0.0,15.0,4.0,60.0,0,760,-0.17364817766693047,-0.984807753012208,820,-0.4226182617406993,-0.90630778703665,815.0,4,0,-0.2651242354432577,-0.3409978680224316,-0.12615311952291705,0.12302922736490786,-0.25398649103280185
3671,-10.0,29.0,8.0,137.0,0,570,0.6087614290087204,-0.7933533402912353,707,0.05669278756337765,-0.9983916705573488,702.0,3,0,0.5406073058638334,0.005089069507471228,1.5785949727155082,-0.16618428758835427,0.5561440450129628
2603,-3.0,20.0,3.0,115.0,0,1366,-0.31730465640509187,0.9483236552061994,41,0.17794354547384172,0.9840406976462909,39.0,5,1,-0.2276425156931999,-0.35976797070442196,0.1514786170753626,-0.20280170947700016,-0.26434362913274895
1150,13.0,25.0,4.0,145.0,0,1165,-0.9320078692827986,0.36243803828370147,1310,-0.5372996083468242,0.8433914458128855,1325.0,2,0,-0.007312442308397945,-0.0757038257481345,0.25683913273318887,0.020450354668958406,0.05712583322736502
1928,-4.0,10.0,5.0,85.0,0,1090,-0.9990482215818578,0.043619387365335764,1175,-0.9153114791194472,0.402746689858737,1164.0,4,0,0.1251613087579892,-0.021386604476556544,-0.08825384693193111,0.12302922736490786,0.7901376123512381
2660,-3.0,10.0,4.0,303.0,0,420,0.9659258262890683,-0.25881904510252085,603,0.48862124149695485,-0.8724960070727972,580.0,0,0,-0.34929667083712684,-0.4331283949093767,-0.4092793754388371,-0.20280170947700016,-0.34929667083712684
3308,-10.0,13.0,4.0,72.0,0,765,-0.19509032201612792,-0.9807852804032305,837,-0.488621241496955,-0.8724960070727971,820.0,1,0,-0.16695165335741508,-0.0757038257481345,-0.36731517633980515,-0.2703846368424381,-0.08641279087340285
1553,0.0,22.0,8.0,171.0,0,600,0.49999999999999994,-0.8660254037844387,771,-0.22069743502150088,-0.9753423205085128,757.0,4,0,0.1342690640234327,0.1923006115956178,0.2702621530653295,0.4313749849820219,0.26640858374933957
4290,0.0,10.0,4.0,61.0,0,1245,-0.7518398074789778,0.6593458151000684,1306,-0.5519369853120577,0.8338858220671685,1289.0,5,1,-0.16089606796678985,-0.4778570507396289,-0.12615311952291705,-0.2703846368424381,-0.3205230148330461
1712,-3.0,13.0,3.0,135.0,0,520,0.766044443118978,-0.6427876096865394,595,0.5187732581605218,-0.8549118706729464,575.0,4,0,-0.2276425156931999,0.08195255442675234,0.3675047006207083,0.12302922736490786,-0.26434362913274895
5152,-3.0,27.0,5.0,121.0,0,1234,-0.782608156852414,0.6225146366376193,1355,-0.36243803828370186,0.9320078692827984,1345.0,3,0,0.039010887482324307,0.11056871433123651,-0.6726968258909869,0.02555674874353248,0.09260125137252971
5852,-9.0,21.0,8.0,72.0,0,468,0.8910065241883679,-0.4539904997395467,540,0.7071067811865476,-0.7071067811865475,535.0,0,0,0.28234689228040155,-0.04426596005073269,-0.057354065266924104,-0.2703846368424381,-0.36731517633980515
5974,-7.0,18.0,13.0,79.0,0,1340,-0.4226182617407,0.9063077870366497,1419,-0.09150161866340226,0.9958049275746618,1415.0,1,0,0.1251613087579892,0.7519163995310403,0.9724591691451927,0.31008364725200116,0.1410073172080673
5036,43.0,37.0,4.0,85.0,1,1190,-0.887010833178222,0.46174861323503325,1335,-0.4422886902190014,0.8968727415326883,1393.0,5,1,0.28234689228040155,1.0395984719828213,2.677207261383618,-0.2703846368424381,0.31164736922818387
4175,-5.0,20.0,7.0,93.0,0,390,0.9914448613738105,-0.13052619222005138,483,0.8594064115014528,-0.5112930860770519,465.0,4,0,-0.16695165335741508,-0.0757038257481345,-0.07658896150679595,-0.2703846368424381,-0.5359378887755978
4590,-5.0,12.0,4.0,95.0,0,610,0.4617486132350339,-0.8870108331782217,705,0.06540312923014312,-0.9978589232386035,679.0,6,1,0.1342690640234327,-0.1905530501259997,-0.20435386683039175,0.12302922736490786,0.20457070418743212
2746,1.0,22.0,7.0,53.0,0,1379,-0.26303121445797534,0.9647873238288128,1432,-0.034899496702500823,0.9993908270190958,1431.0,2,0,-0.16089606796678985,-0.030842939718592116,-0.29320720418608304,-0.20280170947700016,-0.3205230148330461
5216,-5.0,23.0,4.0,98.0,0,900,-0.7071067811865475,-0.7071067811865477,998,-0.9366721892483976,-0.3502073812594676,987.0,0,0,0.039010887482324307,0.09132469425561546,1.2421227360942955,0.02555674874353248,0.09260125137252971
128,-6.0,11.0,9.0,159.0,0,591,0.5336145159156117,-0.8457278217039732,750,-0.13052619222005132,-0.9914448613738105,729.0,0,0,-0.007312442308397945,-0.0757038257481345,-0.07658896150679595,-0.20280170947700016,0.05712583322736502
1204,-7.0,21.0,6.0,103.0,0,955,-0.8549118706729466,-0.5187732581605214,1058,-0.9953961983671787,-0.09584575252022441,1038.0,3,0,0.21467290935015063,0.09051791728567521,0.07451757593923407,0.11176174911160532,0.21572088580371615
